BibNum,Title,Author,ISBN,PublicationYear,Publisher,Subjects,ItemType,ItemCollection,FloatingItem,ItemLocation,ReportDate,ItemCount
3161732,"Sing to me : my story of making music, finding magic, and searching for who's next / LA Reid, with Joel Selvin.","Reid, Antonio, 1957-","0062274759, 9780062274755",2016.,"Harper, an imprint of HarperCollins Publishers Inc ,","Reid Antonio 1957, Sound recording executives and producers United States Biography, African American sound recording executives and producers United States Biography, Rhythm and blues music Biography, Popular music United States Biography, Autobiographies",acbk,nab,,hip,09/01/2020,1
3290719,Houndsley and Catina / James Howe ; illustrated by Marie-Louise Gay.,"Howe, James, 1946-","0763666386, 9780763666385",2013.,"Candlewick Press,","Dogs Juvenile fiction, Cats Juvenile fiction, Friendship Juvenile fiction, Readers Elementary",jcbk,ccrdr,,cen,03/01/2020,2
2101549,Playing the Beethoven piano sonatas / Robert Taub.,"Taub, Robert",1574670719,2002.,"Amadeus Press,","Beethoven Ludwig van 1770 1827 Sonatas piano, Sonatas Piano Analysis appreciation",acbk,canf,,cen,11/01/2020,1
3521259,Over the moon / by James Proimos ; illustrated by Zoey Abbott.,"Proimos, James","1452177155, 9781452177151",[2020],"Chronicle Books LLC,","Wolves Juvenile fiction, Human animal relationships Juvenile fiction, Identity Psychology Juvenile fiction, Wolves Fiction, Human animal relationships Fiction, Identity Fiction, Picture books",jcbk,ncpic,,gwd,08/01/2020,1
2402313,Lew Welch / by Rod Phillips.,"Phillips, Rod, 1958-","0884301702, 9780884301707",[2006],"Boise State University,","Welch Lew, Poets American 20th century Biography, Beats Persons Poetry",acbk,canf,,cen,10/01/2020,1
3227574,English made easy : a new ESL approach : learning English through pictures. Volume two / Jonathan Crichton and Pieter Koster.,"Crichton, Jonathan","0804845255, 9780804845250",[2015],"Tuttle Publishing,","English language Textbooks for foreign speakers, English language Grammar Problems exercises etc, Vocabulary Problems exercises etc, Life skills Problems exercises etc",bcbk,naeslb,,rbe,03/01/2020,2
3502619,The women of the copper country / Mary Doria Russell.,"Russell, Mary Doria, 1950-","1432870157, 9781432870157",2019.,"Thorndike Press, a part of Gale, a Cengage Company,","Clemenc Ana K 1888 1956 Fiction, Copper Miners Strike Mich 1913 1914 Fiction, Women labor leaders Michigan Fiction, Labor movement Michigan History 20th century Fiction, Large type books, Historical fiction, Biographical fiction",acbk,calpfic,,cen,01/01/2020,1
3362612,"The space adventurer's guide : your passport to the coolest things to see and do in the universe / Peter McMahon, Josh Holinaty.","McMahon, Peter, 1977-","1771380322, 9781771380324",[2018],"Kids Can Press,","Astronautics Juvenile literature, Outer space Juvenile literature, Outer space Exploration Juvenile literature, Space tourism Juvenile literature",jcbk,ncnew,,cap,01/01/2020,1
1994144,"Backtracking by foot, canoe, and Subaru along the Lewis and Clark Trail / Benjamin Long.","Long, Benjamin",1570612463,[2000],"Sasquatch Books,","Long Benjamin Travel West U S, Lewis and Clark Expedition 1804 1806, Natural history Lewis and Clark National Historic Trail, Natural history West U S, Lewis and Clark National Historic Trail Description and travel, West U S Description and travel",acbk,nanf,,dth,02/01/2020,1
3361831,Gray divorce : what we lose and gain from mid-life splits / Jocelyn Elise Crowley.,"Crowley, Jocelyn Elise, 1970-","0520295315, 0520295323, 9780520295315, 9780520295322",[2018],"University of California Press,","Divorce United States, Older people United States",acbk,nanf,,swt,06/01/2020,1
2954528,The daring ladies of Lowell / Kate Alcott.,"Alcott, Kate","0385536496, 9780385536493",[2014],"Doubleday,","Young women Fiction, Friendship Fiction, Sexual attraction Fiction, Textile workers Massachusetts Lowell Fiction, Trials Murder Fiction, Lowell Mass History 19th century Fiction, Historical fiction",acbk,nafic,,hip,03/01/2020,1
3462519,Where the ice falls / J.E. Barnard.,"Barnard, J. E.","1459741447, 9781459741447",[2019],"Dundurn,",Detective and mystery fiction,acbk,namys,Floating,bea,03/01/2020,1
3489826,The 19th Christmas / James Patterson and Maxine Paetro.,"Patterson, James, 1947-","0316420271, 9780316420273",2019.,"Little, Brown and Company,","Boxer Lindsay Fictitious character Fiction, Murder Investigation Fiction, San Francisco Calif Fiction, Terrorism Fiction, Policewomen Fiction, Women detectives California San Francisco Fiction, Thrillers Fiction, Christmas fiction, Detective and mystery fiction",acbk,namys,,spa,12/01/2020,2
3196259,Beyond human : how cutting-edge science is extending our lives / Eve Herold.,"Herold, Eve","0312375212, 9780312375218",2016.,"Thomas Dunne Books/St. Martin's Press,","Human reproductive technology Moral and ethical aspects, Bioethics",acbk,nanf,,net,12/01/2020,1
3126649,"The inventor's bible : how to market and license your brilliant ideas / Ronald Louis Docie, Sr.","Docie, Ronald Louis","1607749270, 9781607749271",[2015],"Ten Speed Press,","New products United States Marketing, Inventions United States, Patents United States",acbk,nanf,,nga,03/01/2020,1
3285438,"350+ crochet tips, techniques, and trade secrets / Jan Eaton.","Eaton, Jan","1250125103, 9781250125101",2017.,"St. Martin's Griffin,","Crocheting, Crocheting Patterns",acbk,nanf,,bro,11/01/2020,1
3270021,Green green : a community gardening story / by Marie and Baldev Lamba ; pictures by Sonia Sánchez.,"Lamba, Marie","0374327971, 9780374327972",2017.,"Farrar Straus Giroux,","Community gardens Juvenile fiction, Gardens Juvenile fiction, City and town life Juvenile fiction, Stories in rhyme",jcbk,ncpic,,net,03/01/2020,1
3404519,Hidden / Rebecca Zanetti.,"Zanetti, Rebecca","1420145819, 9781420145816",[2018],"Zebra Books, Kensington Publishing Corp.,","Ex cultists Fiction, Ex police officers Fiction, Romantic suspense fiction",acbk,cafic,,cen,07/01/2020,1
3132163,Hoochie games / LaMia.,Lamia,"1492741736, 9781492741732",©2014.,"CreateSpace Independent Publishing Platform],","African Americans Fiction, Man woman relationships Fiction, African American single mothers Fiction, Urban fiction",acbk,nafic,,rbe,06/01/2020,1
3461616,Joe Country / Mick Herron.,"Herron, Mick","1641290552, 9781641290555",[2019],"Soho Crime,","Undercover operations Fiction, Thrillers Fiction, Detective and mystery fiction, Spy fiction",acbk,nafic,,nga,11/01/2020,1
3364910,The people's house : a Jack Sharpe political thriller / David Pepper.,"Pepper, David (David A.)","1619845121, 9781619845121",[2016],"St. Helena Press,","Political candidates Ohio Fiction, Press and politics United States Fiction, Presidential candidates Press coverage Fiction, Elections Ohio Youngstown Fiction, Energy industries Russia Federation Fiction, Youngstown Ohio Fiction, Political fiction, Thrillers Fiction",acbk,nafic,,net,05/01/2020,1
3244299,The ship beyond time / Heidi Heilig.,"Heilig, Heidi","0062380788, 9780062380784",[2017],"Greenwillow Books, an imprint of HarperCollinsPublishers,","Teenage girls Juvenile fiction, Fathers and daughters Juvenile fiction, Pirates Juvenile fiction, Ability Fiction, Reid Penny Knitting in the city, Fantasy fiction, Science fiction",acbk,nyfic,,glk,04/01/2020,1
2884110,10 plants that shook the world / Gillian Richardson ; art by Kim Rosen.,"Richardson, Gillian","1554514444, 1554514452, 9781554514441, 9781554514458",[2013],"Annick Press,","Plants and history Juvenile literature, Plants Juvenile literature, Plants Cultivated Juvenile literature",jcbk,ccnf,,cen,05/01/2020,1
2940750,"""But I don't see you as Asian"" : curating conversations about race / by Bruce Reyes-Chow.","Reyes-Chow, Bruce","0989498107, 9780989498104",[2013],"[BRC Publishing],","Racism United States, Race relations Religious aspects, United States Race relations",acbk,canf,,cen,05/01/2020,1
3468539,The piano recital / Akiko Miyakoshi.,"Miyakoshi, Akiko, 1982-","1525302574, 9781525302572",2019.,"Kids Can Press,","Stage fright Juvenile fiction, Concerts Juvenile fiction, Piano Performance Juvenile fiction, Imagination Juvenile fiction, Mice Juvenile fiction, Picture books",jcbk,ncpic,,gwd,06/01/2020,1
3396517,Muse of nightmares / Laini Taylor.,"Taylor, Laini","0316341711, 9780316341714",2018.,"Little, Brown and Company,","Adventure and adventurers Fiction, Sisters Fiction, Fantasy, Sisters Juvenile fiction, Sisters Fiction, Action and adventure fiction, Fantasy fiction",acbk,nyfic,,lcy,07/01/2020,1
2869172,I can't complain : (all too) personal essays / Elinor Lipman.,"Lipman, Elinor","054757620X, 9780547576206",2013.,"Houghton Mifflin Harcourt,",American essays,acbk,nanf,,swt,12/01/2020,1
3262848,Inheritance from mother : a novel / Minae Mizumura ; translated from the Japanese by Juliet Winters Carpenter.,"Mizumura, Minae","1590517822, 9781590517826",[2016],"Other Press,","Women college teachers Fiction, Middle aged women Fiction, Mothers and daughters Fiction, Marriage Fiction, Self realization Fiction, Japan Fiction, Domestic fiction, Psychological fiction",acbk,cafic,,cen,04/01/2020,2
2802128,Under the baobab tree / written by Julie Stiegemeyer ; illustrated by E.B. Lewis.,"Stiegemeyer, Julie","0310725615, 9780310725619",[2012],"Zonderkidz,","Villages Juvenile fiction, Adansonia digitata Juvenile fiction, Adansonia gregorii Juvenile fiction, Brothers and sisters Fiction, Africa Juvenile fiction",jcbk,ccpic,,mob,06/01/2020,1
2611099,"The walking dead. Volume 10, What we become / [Robert Kirkman, creator, writer ; Charlie Adlard, penciler, inker ; Cliff Rathburn, gray tones ; Russ Wooton, letterer].","Kirkman, Robert","1607060752, 9781607060758",[2009],"Image Comics,","Zombies Comic books strips etc, Survivalism Comic books strips etc, Dystopias Comic books strips etc, Horror comics, Graphic novels",acbk,nacomic,,spa,09/01/2020,1
3407547,Skyward / Brandon Sanderson.,"Sanderson, Brandon","0399555773, 0399555781, 9780399555770, 9780399555787",[2018],"Delacorte Press,","Survival Juvenile fiction, Air pilots Juvenile fiction, Extraterrestrial beings Juvenile fiction, Science fiction, War fiction",acbk,nyfic,,col,03/01/2020,1
3469878,What's your fancy? / written by Krista Tucker; illustrated by Disney Storybook Art Team.,"Tucker, Krista","0062844733, 9780062844736",[2019],"Harper, an imprint of HarperCollinsPublishers,","Fancy Nancy Fictitious character Juvenile fiction, Individuality Juvenile fiction, Identity Philosophical concept Juvenlie fiction, Picture books",jcbk,ncnew,,net,03/01/2020,1
3447122,If I was the sunshine / Julie Fogliano + Loren Long.,"Fogliano, Julie","1481472437, 9781481472432",[2019],"Atheneum Books for Young Readers,","Parent and child Juvenile fiction, Nature stories, Stories in rhyme, Ficture books",jcbk,ncpic,,fre,04/01/2020,1
3436373,"The last thing you surrender / Leonard Pitts, Jr.","Pitts, Leonard, Jr.","1572842458, 9781572842458",[2019],"Bolden, an Agate imprint,","African Americans Fiction, Southern States Fiction, World War 1939 1945 Fiction, Social change United States Fiction, Historical fiction",acbk,cafic,,cen,03/01/2020,2
1253786,Dear departed / Marguerite Yourcenar ; translated from the French by Maria Louise Ascher.,"Yourcenar, Marguerite",0374135541,1991.,"Farrar Straus Giroux,","Yourcenar Marguerite, Novelists French 20th century Biography",acbk,cab,,cen,02/01/2020,1
3091863,The shepherd's life : modern dispatches from an ancient landscape / James Rebanks.,"Rebanks, James","1250060249, 9781250060242",2015.,"Flatiron Books,","Rebanks James, Shepherds England Lake District Biography, Sheep England Lake District, Farmers England Lake District Biography, Farm life England Lake District",acbk,nanf,,lcy,08/01/2020,1
710985,"Ballots for freedom : antislavery politics in the United States, 1837-1860 / Richard H. Sewell.","Sewell, Richard H.",0195019970,1976.,"Oxford University Press,","Antislavery movements United States, United States Politics and government 1845 1861",acbk,cs6,,cen,04/01/2020,1
2086679,Flipped / by Wendelin Van Draanen.,"Van Draanen, Wendelin","0375811745, 037591174X",2001.,"Knopf,","Interpersonal relations Juvenile fiction, Conduct of life Fiction, Family life Fiction, Self perception Juvenile fiction",jcbk,ccfic,,cen,06/01/2020,1
2562944,The heart's traffic : a novel in poems / Ching-In Chen.,"Chen, Ching-In, 1978-","0980040728, 9780980040722",[2009],"Arktoi Books,","Immigrants Poetry, Asian Americans Poetry, Young women Poetry, Self perception Poetry, Novels in verse",acbk,canf,,cen,02/01/2020,1
1606736,The Rhode Island 1777 military census / transcribed by Mildred M. Chamberlain ; published under the direction of the Rhode Island Genealogical Society.,"Chamberlain, Mildred Mosher, 1915-",080631107X,1985.,"Genealogical Pub. Co.,","Soldiers Rhode Island Genealogy, Registers of births etc Rhode Island, Rhode Island History Revolution 1775 1783 Registers, Rhode Island Genealogy, United States History Revolution 1775 1783 Registers, Rhode Island Census 1777",arbk,caref,,cen,11/01/2020,1
3280459,Ruby Starr / Deborah Lytton.,"Lytton, Deborah A.","149264577X, 9781492645771",[2017],"Sourcebooks Jabberwocky,","Books and reading Juvenile fiction, Clubs Juvenile fiction, Friendship Juvenile fiction, Schools Juvenile fiction, Imagination Juvenile fiction",jcbk,ncfic,,cap,08/01/2020,1
3118431,Wind/Pinball : two novels / Haruki Murakami ; translated from the Japanese by Ted Goossen.,"Murakami, Haruki, 1949-","0385352123, 9780385352123",2015.,"Alfred A. Knopf,","Young men Fiction, Japan Fiction",acbk,nafic,,rbe,12/01/2020,1
3035543,Sebastian and the balloon / Philip C. Stead.,"Stead, Philip Christian","1596439300, 9781596439306",2014.,"Roaring Brook Press,","Voyages and travels Juvenile fiction, Hot air balloons Juvenile fiction",jcbk,ncpic,,dth,06/01/2020,1
2851261,"Reptiles, amphibians, and invertebrates : an identification and care guide / Patricia P. Bartlett, Billy Griswold and R.D. Bartlett.","Bartlett, Patricia, 1949-","0764143565, 9780764143564",[2010],"Barron's,","Amphibians as pets, Reptiles as pets, Invertebrates as pets, Amphibians Identification, Reptiles Identification, Invertebrates Identification",acbk,nanf,,spa,12/01/2020,1
3126536,The ultimate Disney party book / written by Jessica Ward with Cynthia LIttlefield.,"Ward, Jessica","1940787041, 9781940787046",[2015],"Edda USA,","Parties, Menus, Party decorations, Cooking",jcbk,ccnf,,cen,08/01/2020,2
3082858,The scary snake mystery / David A. Adler ; illustrated by Susanna Natti.,"Adler, David A.","0142402885, 9780142402887",2011.,"Puffin Books,","Jansen Cam Fictitious character Juvenile fiction, Snakes Juvenile fiction, Mystery and detective stories",jcbk,ncef,,bea,01/01/2020,1
2431940,"The musical world of Boublil & Schönberg : the creators of Les misérables, Miss Saigon, Martin Guerre, and The pirate queen / Margaret Vermette.","Vermette, Margaret","1557837155, 9781557837158",[2006],"Applause Theatre & Cinema Books,","Boublil Alain, Sch”nberg Claude Michel, Lyricists France Biography, Composers France Biography, Musicals History and criticism",acbk,canf,,cen,05/01/2020,1
3277734,Death by his grace / Kwei Quartey.,"Quartey, Kwei","1616957085, 9781616957087",[2017],"Soho Crime,","Police Ghana Fiction, Murder Investigation Fiction, Detective and mystery fiction",acbk,camys,,cen,05/01/2020,2
3145748,"The cannabis spa at home : how to make marijuana-based lotions, massage oils, ointments, bath salts, spa nosh, and more / Sandra Hinchliffe.","Hinchliffe, Sandra","1634502302, 9781634502306",[2015],"Skyhorse Publishing,","Cannabis practical use, Herbal cosmetics, Marijuana Handbooks manuals etc, Cannabis Handbooks manuals etc, Beauty Personal, Bathing accessories, Handicraft",acbk,nanf,,bro,03/01/2020,1
