BibNum,Title,Author,ISBN,PublicationYear,Publisher,Subjects,ItemType,ItemCollection,FloatingItem,ItemLocation,ReportDate,ItemCount
3485229,Loving comfort : a toddler weaning story / written by Julie Dillemuth ; illustrated by Vicky Pratt.,"Dillemuth, Julie","0692847367, 9780692847367",2017.,"Julie Dillemuth,","Mother and child Juvenile fiction, Toddlers Juvenile fiction, Infants Weaning Juvenile literature, Picture books",jcbk,ncenf,,qna,08/01/2020,1
545596,The Coast Salish peoples / Frank W. Porter III.,"Porter, Frank W., 1947-","0791003779, 1555467016",[1989],"Chelsea House Publishers,","Coast Salish Indians, Coast Salish Indians Juvenile literature, Indians of North America Juvenile literature",jcbk,ncnf,,wts,03/01/2020,1
3244716,"Take a walk. Seattle : 120 walks through natural places in Seattle, Everett, Tacoma, and Olympia / Sue Muller Hacking.","Hacking, Sue Muller","1632170906, 9781632170903",[2017],"Sasquatch Books,","Hiking Washington State Puget Sound Region Guidebooks, Walking Washington State Puget Sound Region Guidebooks, Natural history Washington State Puget Sound Region Guidebooks, Seattle Wash Guidebooks, Tacoma Wash Guidebooks, Olympia Wash Guidebooks, Everett Wash Guidebooks, Puget Sound Wash Guidebooks, Guidebooks",acbk,nanf,,rbe,02/01/2020,1
1976225,The great book of pears / Barbara Jeanne Flores ; principal photography by Suzanne Kaspar.,"Flores, Barbara, 1948-",1580080367,2000.,"Ten Speed Press,","Pears, Pears Varieties, Cooking Pears",acbk,canf,,cen,05/01/2020,2
3214736,The wonder : a novel / Emma Donoghue.,"Donoghue, Emma, 1969-","0316393878, 9780316393874",2016.,"Little, Brown and Company,","Girls Fiction, Fasting Fiction, Nurses Fiction, Sick children Fiction, Fasting Religious aspects Fiction, Ireland Social life and customs 19th century Fiction, Historical fiction, Psychological fiction",acbk,nafic,,bal,03/01/2020,1
3501213,The rough guide to India / updated by Nick Edwards...[and others] ; with additional contributions by Nina Meghji.,,"1789194628, 9781789194623",2019.,"Rough Guides,","India Guidebooks, India Description and travel, Guidebooks",acbk,nanf,,dth,10/01/2020,1
3234662,"50 states, 5,000 ideas : where to go, when to go, what to see, what to do / text by Joe Yogerst.","Yogerst, Joseph R.","1426216904, 9781426216909",[2017],"National Geographic,","United States Guidebooks, United States Description and travel, Guidebooks",acbk,nanf,,bro,06/01/2020,1
1645082,Max Weber : politics and the spirit of tragedy / John Patrick Diggins.,"Diggins, John P.",0465017509,1996.,"Basic Books,","Weber Max 1864 1920, Social scientists Biography, Social sciences Methodology, Social sciences Philosophy",acbk,cab,,cen,10/01/2020,1
3181264,A gentleman in Moscow / Amor Towles.,"Towles, Amor","0670026190, 9780670026197",[2016],"Viking,","Aristocracy Social class Fiction, Home detention Fiction, Interpersonal relations Fiction, Hotels Russia Fiction, Moscow Russia History Fiction, Historical fiction",acbk,nafic,,bro,10/01/2020,1
2713882,Earth to Clunk / Pam Smallcomb ; pictures by Joe Berger.,"Smallcomb, Pam, 1954-","0803734395, 9780803734395",2011.,"Dial Books for Young Readers,","Pen pals Juvenile fiction, Extraterrestrial beings Fiction, Brothers and sisters Fiction",jcbk,ccpic,,cen,06/01/2020,1
3191242,Entre nosotros / Mario Lopez con Steve Santagati.,"Lopez, Mario, 1973-","0451472691, 9780451472694",[2014],"Celebra, publicado by the Penguin Group,","Lopez Mario 1973, Television actors and actresses United States Biography",acbk,naln,,lcy,06/01/2020,1
3078646,"Grande, Mediano, y Pequeño / Alice Brière-Haquet y Célia Chauffrey ; [traducido por Merme L'hada].","Brière-Haquet, Alice, 1979-","8496423921, 9788496423923",[2014],"Ediciones Jauguar/Miau,","Size perception Juvenile fiction, Friendship Juvenile fiction, Stature Juvenile fiction, Shapes Juvenile fiction, Spanish language materials",jcbk,ccln,,cen,01/01/2020,1
3428471,"The bear, the piano, the dog, and the fiddle / by David Litchfield.","Litchfield, David","1328595897, 9781328595898",2019.,"Clarion Books, Houghton Mifflin Harcourt,","Musicians Juvenile fiction, Friendship Juvenile fiction, Dogs Juvenile fiction, Animals Juvenile fiction, Bands Music Juvenile fiction, Jealousy Juvenile fiction, Musicians Fiction, Friendship Fiction, Dogs Fiction, Animals Fiction, Bands Music Fiction, Jealousy Fiction, Picture books",jcbk,ncpic,,uni,10/01/2020,1
2591919,"Outside in : Chinese x American x contemporary art / Jerome Silbergeld ; with Cary Y. Liu and Dora C. Y. Ching ; and with essays by Kim Wishart, Gregory Seiffert, and Michelle Lim.","Silbergeld, Jerome","030012208X, 9780300122084",[2009],"Princeton University Art Museum ; Distributed by Yale University Press,","Chinese American art 21st century, Chinese American artists Interviews",acbk,canf,,cen,04/01/2020,1
416680,"Death, 1940-1949-1980-84 / State of California, Dept. of Health.",California. Department of Health,,[1986?],"The Dept.,",Registers of births etc California Indexes,arbk,cagbi,,cen,12/01/2020,1
2728575,"Black bird. 9 / story and art by Kanoko Sakurakouji ; [translation, JN Productions ; touch-up art & lettering, Gia Cam Luc].","Sakurakōji, Kanoko","1421537745, 9781421537740",2011.,"Viz Media,","High school students Comic books strips etc, Supernatural Comic books strips etc, Fantasy comics, Graphic novels",acbk,nycomic,,gwd,10/01/2020,1
3454273,"Unplanned : the dramatic true story of a former Planned Parenthood leader's eye-opening journey across the life line / Abby Johnson, with Cindy Lambert.","Johnson, Abby","1414396546, 9781414396545",[2014],"Tyndale House Publishers, Inc.,","Johnson Abby, Planned Parenthood Federation of America, Pro life movement Texas, Abortion Moral and ethical aspects Texas",acbk,nanf,,bro,07/01/2020,1
165912,"Poems of the old West, a Rocky Mountain anthology.","Davidson, Levette Jay, 1894-1957",,[1951],"University of Denver Press,","Rocky Mountains Region Poetry, Rocky Mountains Region Description and travel Poetry",arbk,cs8r,,cen,01/01/2020,1
2618080,"Me, the mob, and the music : one helluva ride with Tommy James and the Shondells / Tommy James with Martin Fitzpatrick.","James, Tommy","1439128650, 9781439128657",2010.,"Scribner,","James Tommy, Shondells Musical group, Rock musicians United States Biography",acbk,canf,,cen,08/01/2020,1
3255912,How to play chess.,,"1465457674, 9781465457677",2016.,"DK/Penguin Random House,",Chess Juvenile literature,jcbk,ncnf,,nga,11/01/2020,1
2928083,"The warriors : reflections on men in battle / J. Glenn Gray ; with a new foreword, 1970, by the author ; introduction by Hannah Arendt.","Gray, J. Glenn (Jesse Glenn), 1913-1977","0803270763, 9780803270763",1998.,"University of Nebraska Press,","War, World War 1939 1945 Personal narratives American",acbk,canf,,cen,06/01/2020,1
2396551,Easter eggs for Anya : a Ukrainian celebration of new life in Christ / written by Virginia Kroll ; illustrated by Sally Wern Comport.,"Kroll, Virginia L.","0310710790, 9780310710790",2007.,"Zonderkidz,","Easter eggs Juvenile fiction, Ukraine History Juvenile fiction",jcbk,nchol,,nga,09/01/2020,1
2968059,Death overdue / Mary Lou Kirwin.,"Kirwin, Mary Lou","1451684665, 9781451684667",2013.,"Gallery Books,","Librarians Fiction, Murder Investigation Fiction, Mystery fiction, Romantic suspense fiction",acbk,namys,Floating,dth,03/01/2020,1
3363376,Little lost unicorn / Lorna Hussey.,"Hussey, Lorna","1402768613, 9781402768613","2009, [2008]","Sterling,","Unicorns Juvenile fiction, Forest animals Juvenile fiction, Missing children Juvenile fiction, Lost children Fiction",jcbk,ccpic,,cen,05/01/2020,1
314010,The pioneer miner and the pack mule express.,"Wiltsee, Ernest A. (Ernest Abram)",,1931.,"California Historical Society,","Frontier and pioneer life California, Gold mines and mining California, Express service California History, Postal service California History, California Gold discoveries",arbk,cs6r,,cen,10/01/2020,1
1844247,Native arts of the Columbia Plateau : the Doris Swayze Bounds collection / edited by Susan E. Harless.,,"029597673X, 0295977523",[1998],"High Desert Museum ; University of Washington Press,","Bounds Doris Swayze Ethnological collections, Bounds Doris Swayze, High Desert Museum Bend Or Ethnological collections, Indians of North America Material culture Columbia Plateau, Indian art Columbia Plateau, Indians of North America Antiquities Collectors and collecting Columbia Plateau, Columbia Plateau Antiquities",arbk,casea,,cen,04/01/2020,1
2130960,If you take a mouse to school / by Laura Numeroff ; illustrated by Felicia Bond.,"Numeroff, Laura Joffe","0060283289, 9780060283285",[2002],"Laura Geringer Books,","Schools Fiction, Mice Juvenile fiction",jcbk,ncpic,,cap,12/01/2020,1
3103728,Creating results that matter : a coaching manual for anyone / Dan Kennedy.,"Kennedy, Dan","149498573X, 9781494985738",2014.,"[Publisher not identified],","Personal coaching, Conduct of life",acbk,canf,,cen,08/01/2020,1
3142923,"Scott Pilgrim. 1, Scott Pilgrim's precious little life / by Bryan Lee O'Malley.","O'Malley, Bryan Lee","1620100002, 9781620100004",2012.,"Oni Press,","Man woman relationships Comic books strips etc, Slackers Comic books strips etc, Good and evil Comic books strips etc, Coming of age Comic books strips etc, Graphic novels, Comics Graphic works, Romance comics",acbk,nycomic,,cap,07/01/2020,1
2820793,The one minute wine master : discover 10 wines you'll like in 60 seconds or less / Jennifer Simonetti-Bryan.,"Simonetti-Bryan, Jennifer","1402780222, 9781402780226",[2012],"Sterling Epicure,","Wine and wine making Amateurs manuals, Wine tasting Amateurs manuals",acbk,nanf,,gwd,09/01/2020,1
3386832,Unstoppable : how Jim Thorpe and the Carlisle Indian School defeated the Army / written by Art Coulson : illustrated by Nick Hardcastle.,"Coulson, Art, 1961-","154350406X, 9781543504064",[2018],"Capstone Editions,","Thorpe Jim 1887 1953 Juvenile literature, United States Indian School Carlisle Pa Football History Juvenile literature, United States Military Academy Football History Juvenile literature",jcbk,ncnf,,bea,09/01/2020,1
3161633,Life is not an accident : a memoir of reinvention / Jay Williams.,"Williams, Jay, 1981-","0062327984, 9780062327987",c2016.,"Harper,","Williams Jay 1981, Basketball players United States Biography, Sportscasters United States Biography",acbk,nanf,,wts,01/01/2020,1
2075701,"Information for tenants : Seattle landlord-tenant laws / Seattle Department of Design, Construction and Land Use.","Seattle (Wash.). Department of Design, Construction and Land Use.",,[2001],"The Dept.,","Landlord and tenant Washington State Seattle, Landlord and tenant Washington State, Rental housing Law and legislation Washington State Seattle, Rental housing Law and legislation Washington State",arbk,caseapm,,cen,12/01/2020,1
3140217,"German pioneers of Montgomery County, Ohio : early pioneer life in Dayton, Miamisburg, Germantown / by H. A. Rattermann ; translated and edited by Elfe Vallaster Dona ; foreword by Don Heinrich Tolzman.","Rattermann, H. A. (Heinrich Armin), 1832-1923","0806357061, 9780806357065",2014.,"published for Clearfield Company by Genealogical Publishing Company,","Germans Ohio Montgomery County, Frontier and pioneer life Ohio Montgomery County, Montgomery County Ohio Genealogy, Montgomery County Ohio History, Dayton Ohio History, Miamisburg Ohio History, Germantown Ohio History",arbk,caref,,cen,04/01/2020,1
3492656,The night fire / Michael Connelly.,"Connelly, Michael, 1956-","0316428035, 0316428043, 0316428051, 0316485616, 9780316428033, 9780316428040, 9780316428057, 9780316485616",2019.,"Little, Brown and Company,","Bosch Harry Fiction, Women detectives California Los Angeles Fiction, Cold cases Criminal investigation Fiction, Murder Investigation Fiction, Policewomen Fiction, Detective and mystery fiction, Thrillers Fiction",acbk,namys,Floating,wal,04/01/2020,1
3171893,"Hope in the dark : untold histories, wild possibilities / Rebecca Solnit.","Solnit, Rebecca","1608465764, 9781608465767",c2016.,"Haymarket Books,","Social change, Social action, Hope",acbk,nanf,,nga,02/01/2020,1
1366147,Sitti's secrets / by Naomi Shihab Nye ; illustrated by Nancy Carpenter.,"Nye, Naomi Shihab","0689817061, 0780775007, 9780689817069, 9780780775008",1997.,"Aladdin Paperbacks,","Grandmothers Juvenile fiction, Palestinian Arabs Israel Juvenile fiction, Palestinian Arabs Fiction",jcbk,ncspec,,nga,12/01/2020,1
3524843,Valentine : a novel / Elizabeth Wetmore.,"Wetmore, Elizabeth","0062913263, 0063037688, 9780062913265, 9780063037687",[2020],"Harper, an imprint of HarperCollins Publishers,","Women Violence against Fiction, Small cities Texas Fiction, Oil industries Texas Fiction, Odessa Tex Fiction, Texas Fiction, Race relations Fiction, Historical fiction",acbk,nafic,,rbe,12/01/2020,1
3202915,Real money answers for every woman : how to win the money game with or without a man / Patrice C. Washington.,"Washington, Patrice C.","0062420267, 9780062420268",[2016],"Amistad, an Imprint of HarperCollins Publishers,","Women Finance Personal, Finance Personal",acbk,nanf,,gwd,03/01/2020,1
3223241,Gridiron showdown / by Jake Maddox ; text by Eric Stevens.,"Maddox, Jake","1434291553, 1434291596, 9781434291554, 9781434291592",[2015],"Stone Arch Books, a Capstone imprint,","Football stories, Friendship Juvenile fiction, Responsibility Juvenile fiction, Teamwork Sports Juvenile fiction, Football Fiction, Football stories",jcbk,ncfic,,swt,03/01/2020,1
3422368,"An anthology of intriguing animals / written by Ben Hoare ; illustrated by Daniel Long, Angela Rizza, and Daniela Terrazzini.","Hoare, Ben","1465477020, 9781465477026",2018.,"DK Publishing,","Animals Encyclopedias Juvenile, Animals, Encyclopedias, Picture books",jcbk,ncnf,,nhy,11/01/2020,1
553319,"Global spread of chemical and biological weapons : hearings before the Committee on Governmental Affairs and its Permanent Subcommittee on Investigations, United States Senate, One Hundred First Congress, first session, assessing challenges and responses, February 9, 10, 1989 ...",United States. Congress. Senate. Committee on Governmental Affairs,,1990.,"U.S. G.P.O. : For sale by the Supt. of Docs., Congressional Sales Office,","Biological weapons, Chemical weapons",acbk,cadoc,,cen,11/01/2020,1
703664,"Concordance to Baudelaire's Petits poèmes en prose, with complete text of the poems. / Compiled and with an introd., by Robert T. Cargo.","Cargo, Robert T.",0817396012,[1971],"University of Alabama Press,",Baudelaire Charles 1821 1867 Spleen de Paris Concordances,arbk,cs8r,,cen,07/01/2020,1
3465587,The orchid throne / Jeffe Kennedy.,"Kennedy, Jeffe, 1966-","1250194318, 9781250194312",2019.,"St. Martin's Paperbacks,","Man woman relationships Fiction, Queens Fiction, Imaginary wars and battles Fiction, Magic Fiction, Mate selection Fiction, Paranormal fiction, Romance fiction",acbk,nasf,,net,02/01/2020,1
2305268,Your pal Mo Willems presents Leonardo the terrible monster / [text and illustrations by Mo Willems].,"Willems, Mo",0786852941,[2005],"Hyperion,","Monsters Juvenile fiction, Friendship Fiction, Imagination Fiction",jcbk,ncpic,,uni,07/01/2020,2
3374107,The man who came uptown / George Pelecanos.,"Pelecanos, George P.","0316479829, 9780316479820",2018.,"Mulholland Books, an imprint of Little, Brown and Company,","Ex convicts Fiction, Private investigators Fiction, Washington D C Fiction, Thrillers Fiction, Detective and mystery fiction",acbk,nafic,,swt,02/01/2020,1
